ID,ProductName,Quantity,InvoiceNumber,CustomerID,PaymentMethod,InvoiceGenDate
2422032,Air 10,85,55913881429,2422032,Cash,10/19/2020 2:17
9392418,Hunch 6,78,14438916270,9392418,Card ,2/5/2021 13:54
7999232,Jordan 2,82,71121582897,7999232,Cash,12/20/2020 10:24
8941365,Run Max 1,15,37356792183,8941365,Card,11/14/2020 15:25
8464318,Raft 4,51,30069911722,8464318,POD,10/28/2020 16:41
252038,Run 2,52,92747720763,252038,POD,2/7/2021 6:09
995279,Max 1,77,82972965752,995279,POD,1/30/2021 6:14
218291,Jordan Pro 3,27,31872687568,218291,Card,1/8/2021 12:21
4553928,Soccer 6,64,89794596990,4553928,Cash,11/28/2020 13:03
1939598,Com 6,15,22584810876,1939598,POD,12/21/2020 15:57
8863679,Soccer 9,9,93690069470,8863679,Card,11/9/2020 7:12
4620811,Pro Run 2,25,55547177870,4620811,Cash,1/21/2021 1:24
6823744,Soccer 3,42,50481800289,6823744,Card ,11/1/2020 18:40
188370,Jordan Pro 6,2,65076603871,188370,Card ,1/18/2021 8:59
120893,Insane 2,94,27422747922,120893,Cash,10/29/2020 0:31
4254131,Insane 4,95,64700764663,4254131,Cash,1/14/2021 22:46
8562153,Soccer 7,81,85025802549,8562153,Card,12/27/2020 20:51
6794414,Pro Run 4,73,88843527984,6794414,Card,1/31/2021 20:58
1975984,Free Run 4,25,82237520380,1975984,Cash,10/10/2020 18:47
2453215,Run Max 1,45,69224106892,2453215,Cash,1/26/2021 21:02
6604841,Com 2,20,60824505300,6604841,Cash,12/4/2020 10:06
9444058,Soccer 6,35,74754032066,9444058,Card,12/31/2020 21:34
9044015,Air 7,6,72123519245,9044015,Card,10/10/2020 1:08
5118103,Run Max 3,51,71202437965,5118103,Card,1/7/2021 23:12
2165888,Hunch 5,44,23298543428,2165888,Cash,12/2/2020 23:03
5690487,Exer 9,89,58181335662,5690487,Cash,2/1/2021 18:32
203722,Free Run 2,51,15141203826,203722,Card,12/20/2020 1:42
4804796,Run Max 4,37,64766096011,4804796,Cash,12/31/2020 18:52
9886699,Jordan Pro 7,44,50787068261,9886699,POD,2/7/2021 3:09
7655016,Exer 9,18,59171191938,7655016,Card,12/12/2020 14:32
4616780,Exer 8,53,44439901637,4616780,Card,1/13/2021 12:39
5216226,Air 6,46,50618910647,5216226,Cash,11/17/2020 13:10
4382501,Air Max 9,80,71800487141,4382501,POD,10/18/2020 17:01
366974,Exer 10,24,65900140636,366974,Card,2/6/2021 17:20
4760884,Run 3,4,69556900668,4760884,Card ,11/2/2020 3:59
1325616,Insane 9,33,72970641440,1325616,Card ,11/24/2020 14:28
871222,Max 6,35,30061029243,871222,Card,11/9/2020 15:18
6750222,Com 10,40,22855342661,6750222,Card ,1/13/2021 2:31
8013422,Free Run 2,6,86436660485,8013422,Cash,12/23/2020 23:25
8326433,Pro Run 5,27,74992166550,8326433,Cash,10/8/2020 19:51
2926211,Run 2,86,54536208230,2926211,POD,12/29/2020 22:44
1539424,Soccer 7,4,92919123998,1539424,Card,1/3/2021 5:52
632847,Jordan Pro 6,94,28278049852,632847,POD,12/19/2020 21:29
7977971,Jordan Pro 10,52,52389423082,7977971,Cash,2/4/2021 18:06
3132211,Run Max 4,77,24651596289,3132211,Cash,1/6/2021 7:38
7514065,Soccer 9,23,55076965648,7514065,Card,12/19/2020 16:30
8298077,Run 9,6,68806466461,8298077,POD,10/1/2020 14:59
484559,Jordan Pro 1,90,48589152355,484559,Card,2/9/2021 10:50
9391621,Soccer 8,5,41232750428,9391621,Card,2/4/2021 14:22
9529718,Insane 7,43,37101077735,9529718,Card,2/2/2021 22:04
6975462,Com 9,70,11064361120,6975462,POD,1/2/2021 5:35
9453415,Max 9,53,97927652251,9453415,Card,1/13/2021 2:23
3043875,Insane 5,11,71007639618,3043875,POD,2/3/2021 9:54
5110939,Com 4,62,25002001650,5110939,Cash,1/17/2021 22:04
591833,Insane 4,64,66174647306,591833,Card,12/20/2020 20:52
477664,Run 6,75,48794073202,477664,Card,12/26/2020 1:34
2361742,Exer 8,71,45871296787,2361742,Card ,10/12/2020 15:48
7170747,Com 8,65,39342030488,7170747,Cash,1/5/2021 12:13
6145800,Insane 3,35,85399990068,6145800,Card ,2/4/2021 20:57
5728396,Max 8,46,70930879576,5728396,Card,2/9/2021 7:19
264539,Jordan 4,14,71302752215,264539,Cash,12/22/2020 11:39
9167073,Exer 2,66,54737085629,9167073,Cash,12/30/2020 21:08
9925681,Jordan Pro 1,76,38190678011,9925681,Card ,2/6/2021 0:31
5344262,Air Max 4,82,26045626010,5344262,Cash,10/3/2020 6:21
7298617,Max 2,25,10269315134,7298617,POD,11/12/2020 11:46
3204348,Soccer 10,33,46666846538,3204348,Card,12/23/2020 5:50
4004621,Com 3,84,65855147174,4004621,Card,12/16/2020 0:00
3878714,Air 8,44,48751520975,3878714,Cash,12/26/2020 23:30
6963275,Com 9,43,26175451483,6963275,Card,10/24/2020 14:59
2003516,Jordan 9,80,85098927569,2003516,POD,11/23/2020 10:49
9635306,Hunch 9,35,15629058196,9635306,Card,10/26/2020 14:14
6840838,Com 5,52,23795090208,6840838,Card ,10/17/2020 11:49
167365,Air Max 8,59,54919688378,167365,Card,10/5/2020 2:51
5291897,Jordan Pro 7,48,99522012796,5291897,Card,10/23/2020 6:56
1710846,Insane 2,14,76930439540,1710846,Cash,10/15/2020 16:29
8804328,Exer 6,39,49828585077,8804328,Cash,1/23/2021 18:17
8654068,Run Max 10,14,48802415696,8654068,Card,12/22/2020 9:39
6003593,Run Max 2,53,12642813943,6003593,Cash,1/11/2021 20:35
7637315,Run Max 7,6,56351486768,7637315,Card ,10/17/2020 21:45
3240186,Air Max 2,19,76885976377,3240186,Card ,11/1/2020 2:59
7521825,Jordan 4,20,25213975333,7521825,Cash,11/18/2020 4:14
9537923,Run 10,55,44479670373,9537923,Cash,12/13/2020 6:12
5629737,Run Max 5,72,50134105317,5629737,Card,10/9/2020 20:49
1313066,Insane 4,92,62668397655,1313066,Cash,12/26/2020 0:03
4907453,Pro Run 8,81,15732044427,4907453,Cash,11/9/2020 6:03
8409905,Max 4,69,59297857941,8409905,POD,1/28/2021 0:08
9708709,Jordan Pro 8,92,30657587378,9708709,POD,11/30/2020 0:02
7221732,Insane 7,59,75665070210,7221732,Cash,12/2/2020 14:52
3436405,Jordan 8,75,14609983578,3436405,POD,1/27/2021 18:42
1779414,Raft 9,84,35768012174,1779414,Card ,10/6/2020 1:33
1005652,Jordan 2,18,14951639638,1005652,POD,12/2/2020 18:21
9706898,Free Run 6,74,69896971177,9706898,Cash,10/4/2020 22:36
8137092,Soccer 8,23,81028458641,8137092,POD,12/13/2020 2:03
6240319,Air Max 6,76,45987128815,6240319,Cash,10/5/2020 16:05
7792224,Jordan 10,26,30602675147,7792224,Cash,11/27/2020 1:22
8725270,Air Max 10,50,26117719155,8725270,Cash,10/31/2020 6:56
9589856,Soccer 7,80,98603750465,9589856,POD,10/17/2020 14:36
9468691,Air 5,78,88318830384,9468691,Cash,10/12/2020 21:57
846260,Com 7,31,80190214947,846260,Card,2/7/2021 10:06
9468007,Run 8,62,46169536773,9468007,POD,11/19/2020 4:31
2296837,Max 8,60,69744575077,2296837,Cash,2/7/2021 10:17
1991960,Hunch 7,98,71408752739,1991960,Card,10/22/2020 23:41
7778091,Soccer 9,42,61684515389,7778091,Cash,1/6/2021 20:39
3876781,Exer 4,51,49584085909,3876781,POD,11/28/2020 8:06
3901446,Max 2,34,67887723641,3901446,Cash,12/31/2020 21:52
5526070,Run 1,34,10486765138,5526070,POD,11/8/2020 17:09
4742951,Jordan Pro 9,17,61224455583,4742951,Card,10/19/2020 12:24
1947342,Insane 9,59,26132124913,1947342,Card,12/11/2020 11:03
5061615,Insane 1,3,39367670759,5061615,Card ,12/20/2020 11:41
2392487,Hunch 5,36,90570515556,2392487,Cash,1/28/2021 13:24
3554767,Pro Run 9,80,19851161389,3554767,Card ,11/8/2020 14:29
7206288,Air 6,22,18958830888,7206288,Card,10/22/2020 16:59
1257898,Hunch 10,53,20006952721,1257898,Cash,10/15/2020 1:14
544682,Jordan Pro 8,59,45442086984,544682,Cash,11/19/2020 12:22
5559306,Hunch 5,33,86171855071,5559306,Card,12/11/2020 5:58
3956000,Run 5,13,39949533687,3956000,Card,1/11/2021 2:00
6158079,Pro Run 5,50,22655780809,6158079,Card,11/29/2020 11:58
6538179,Air Max 7,27,64493977834,6538179,Card ,1/20/2021 6:31
1926403,Hunch 1,36,70796122527,1926403,Card,11/19/2020 6:28
2882118,Free Run 9,35,11331401364,2882118,Card ,12/13/2020 2:24
3923715,Insane 4,86,89038564727,3923715,Card,2/10/2021 2:45
4503635,Jordan Pro 4,57,28828383259,4503635,Cash,11/17/2020 10:43
2748728,Run 7,63,74018627458,2748728,POD,12/27/2020 13:28
6344934,Com 7,45,47160812656,6344934,Card,10/16/2020 15:45
2656876,Jordan Pro 10,14,16955226521,2656876,Card,1/29/2021 23:21
6635123,Jordan Pro 8,74,87020827621,6635123,Card,2/9/2021 8:53
2347808,Jordan 8,15,17282654014,2347808,Card,2/5/2021 21:49
6771704,Soccer 2,30,71433435556,6771704,Card,10/3/2020 16:50
1967396,Com 8,26,77840762055,1967396,Card,1/17/2021 0:36
7910827,Raft 10,97,96831947522,7910827,POD,12/11/2020 0:01
6731051,Jordan Pro 7,24,97760266424,6731051,POD,1/29/2021 22:05
4443990,Soccer 9,62,78345859498,4443990,Card,11/23/2020 3:07
258973,Jordan 10,66,95853891748,258973,POD,10/26/2020 21:38
9713851,Air Max 5,51,53420285800,9713851,POD,10/13/2020 11:56
8757579,Max 4,3,65863807229,8757579,Card ,10/3/2020 7:24
6944029,Air Max 6,19,88647645290,6944029,Cash,10/3/2020 12:39
1911385,Soccer 1,64,92339662281,1911385,Card,10/29/2020 19:19
7411434,Jordan 1,71,93997626550,7411434,POD,12/10/2020 0:57
9565496,Soccer 3,32,22386063099,9565496,Card ,10/15/2020 20:01
6133034,Insane 10,68,89466390810,6133034,Card ,12/28/2020 2:02
6757707,Free Run 3,99,39204489285,6757707,POD,12/10/2020 10:13
5110134,Jordan 2,98,17248836195,5110134,Card,1/9/2021 21:50
4465736,Com 8,89,58189245247,4465736,Card,11/12/2020 15:22
8407389,Air 9,45,27349427566,8407389,Card ,12/8/2020 8:08
5975290,Exer 10,80,41791104808,5975290,Cash,11/12/2020 18:56
7817123,Free Run 4,50,87046999347,7817123,Cash,11/30/2020 15:40
6598998,Run Max 1,69,25668843694,6598998,Card,10/7/2020 1:26
6265981,Jordan 2,25,38961417750,6265981,Cash,1/22/2021 5:35
5592876,Air Max 9,99,89583861999,5592876,Card,2/4/2021 8:56
2946243,Run Max 1,39,53430701034,2946243,POD,10/6/2020 19:54
5010451,Jordan 4,8,83653419089,5010451,POD,12/14/2020 0:35
5848835,Air Max 1,76,81609164515,5848835,Card,1/18/2021 12:55
5450669,Air Max 8,18,39414424463,5450669,POD,10/17/2020 5:44
4742237,Jordan Pro 5,26,12505106995,4742237,Card,12/1/2020 6:20
7788808,Hunch 9,15,27521758683,7788808,Card ,12/3/2020 9:03
6476618,Jordan Pro 1,63,98308783659,6476618,Card ,10/17/2020 0:04
8419915,Exer 2,35,66443677925,8419915,Card,2/5/2021 2:19
6652464,Pro Run 1,65,44004003516,6652464,Card,11/30/2020 18:10
3348239,Insane 10,98,67772644161,3348239,Cash,10/7/2020 7:02
419825,Air 8,12,13005479693,419825,Card,1/9/2021 23:30
5337392,Insane 4,27,26231056073,5337392,Card,10/11/2020 5:54
2628432,Pro Run 3,77,32974050069,2628432,POD,11/20/2020 2:53
6436637,Com 10,81,19759195239,6436637,Cash,11/20/2020 6:51
4392042,Air 10,82,63715810227,4392042,Cash,1/19/2021 18:21
4815896,Air 1,28,78299246322,4815896,POD,12/4/2020 4:46
2525121,Run Max 9,15,29811407130,2525121,Cash,1/30/2021 2:01
6242627,Max 1,97,26873155960,6242627,Cash,10/12/2020 10:10
7674650,Pro Run 2,92,68560054570,7674650,Cash,1/9/2021 2:49
9338038,Hunch 3,3,50372194309,9338038,Cash,10/28/2020 18:31
5329765,Free Run 3,90,55387885528,5329765,Cash,11/19/2020 22:19
5791611,Air 6,98,79633633832,5791611,Card,2/3/2021 16:42
1539169,Air 10,11,84216692031,1539169,Cash,12/11/2020 8:57
1536692,Hunch 3,57,93834864304,1536692,POD,11/1/2020 3:49
7450119,Run 1,22,57004477147,7450119,Card,10/27/2020 3:17
4629513,Air 9,86,50205699160,4629513,Card,12/30/2020 8:49
4666332,Max 2,27,64840045641,4666332,Card,10/1/2020 16:40
874586,Raft 3,23,66022674849,874586,Card ,1/1/2021 22:52
5289804,Jordan Pro 8,64,61559672619,5289804,Card,12/19/2020 17:17
8989454,Air 3,99,40225192573,8989454,Card,11/26/2020 19:24
8328041,Soccer 9,18,12944446488,8328041,POD,1/5/2021 17:09
2601164,Soccer 3,39,81559920362,2601164,Card,1/13/2021 10:28
8461835,Raft 3,71,38601252712,8461835,Card ,12/11/2020 12:27
4560808,Raft 8,4,40164040541,4560808,Card,1/12/2021 22:40
9659282,Jordan Pro 6,71,57762439175,9659282,Card ,12/8/2020 18:47
2316329,Soccer 2,98,86601674848,2316329,Cash,11/18/2020 14:10
9371908,Air Max 8,52,14327351035,9371908,Card ,10/17/2020 11:45
3690239,Hunch 5,23,99090755446,3690239,Card ,11/24/2020 7:40
2160343,Run 9,31,76109243616,2160343,Card ,1/16/2021 9:57
7205053,Insane 3,29,86928021951,7205053,Cash,2/1/2021 18:42
9111082,Air 2,33,23338479892,9111082,Cash,10/8/2020 10:49
146779,Hunch 4,65,31478225548,146779,Cash,1/30/2021 18:14
4499811,Com 8,48,48047161156,4499811,Card,12/30/2020 16:05
858000,Insane 1,22,45780525954,858000,Card ,10/15/2020 5:13
4020597,Jordan 1,96,62014414259,4020597,Cash,12/12/2020 20:54
4124048,Exer 4,78,76390969162,4124048,Card,11/29/2020 16:32
9882952,Free Run 5,98,53278980222,9882952,POD,1/1/2021 9:29
6429042,Raft 4,42,76336079489,6429042,Cash,12/14/2020 9:52
1328621,Run 3,77,73896622160,1328621,Card,11/7/2020 22:57
1701678,Soccer 3,34,30805109290,1701678,Card,1/9/2021 14:57
9207833,Hunch 8,100,32292696263,9207833,POD,12/2/2020 14:59
4198392,Run 10,91,74962772002,4198392,Cash,1/6/2021 13:23
5722262,Hunch 7,8,52371292077,5722262,Card ,1/8/2021 9:27
6096236,Exer 7,10,62758947071,6096236,Card,1/2/2021 3:50
8527673,Raft 10,51,16145228455,8527673,POD,10/9/2020 12:32
6102603,Soccer 9,60,53693767584,6102603,Cash,12/18/2020 23:14
3345037,Insane 8,70,15058098230,3345037,Card,1/25/2021 20:58
555368,Jordan 7,7,74788250556,555368,Card ,11/28/2020 2:43
9063144,Max 6,95,92863950275,9063144,Card,11/20/2020 20:47
8663339,Hunch 1,22,76842434969,8663339,POD,1/24/2021 0:04
655569,Jordan 4,50,24679623023,655569,Cash,10/19/2020 0:59
6468341,Air 4,60,21941953041,6468341,POD,12/9/2020 9:26
1267910,Raft 10,49,85500101516,1267910,POD,10/2/2020 15:37
1631160,Air Max 5,39,62036877894,1631160,POD,2/1/2021 9:35
8133248,Air 9,97,63415164733,8133248,Card,1/18/2021 20:22
9685188,Run Max 4,95,13738923857,9685188,Card,11/5/2020 19:52
1980477,Max 7,83,82847132092,1980477,POD,11/14/2020 12:03
7125962,Max 10,53,59532069764,7125962,Cash,12/12/2020 7:46
4955664,Jordan Pro 7,99,70873863308,4955664,Card ,11/9/2020 2:47
6734079,Max 9,33,25215146821,6734079,POD,11/19/2020 8:46
357111,Air 3,88,81033783315,357111,Cash,12/8/2020 20:15
4933649,Exer 3,84,14008146586,4933649,Cash,12/9/2020 5:16
7845360,Free Run 9,77,58452198217,7845360,POD,10/24/2020 23:28
1844458,Com 4,78,21989769704,1844458,Card,1/22/2021 14:20
6314320,Air 1,86,42898205927,6314320,Card ,1/15/2021 4:40
368820,Hunch 3,57,40209469143,368820,Card,10/28/2020 15:04
3876746,Hunch 4,78,61229492659,3876746,Cash,11/6/2020 7:36
5590645,Jordan Pro 9,24,38667629062,5590645,Card ,1/5/2021 21:36
3743126,Pro Run 2,16,49254175055,3743126,Cash,10/27/2020 22:17
3898125,Jordan Pro 8,34,71065896860,3898125,POD,11/7/2020 6:08
9109072,Insane 6,23,83826623190,9109072,Card,12/28/2020 1:56
7912932,Air Max 2,100,86778190591,7912932,Cash,12/23/2020 14:36
3654074,Pro Run 6,27,69358645842,3654074,Card,10/14/2020 11:27
5861634,Raft 3,69,79330715468,5861634,POD,1/1/2021 16:37
4799140,Jordan Pro 10,18,58755951864,4799140,Card,1/2/2021 0:49
1955555,Hunch 9,49,12496786902,1955555,POD,11/27/2020 4:21
6146134,Raft 5,95,68653949916,6146134,POD,11/19/2020 8:53
9436876,Raft 2,38,62670005043,9436876,Cash,1/17/2021 2:57
5039265,Insane 8,74,41601139064,5039265,POD,12/18/2020 15:26
6961242,Pro Run 7,72,29528458477,6961242,POD,11/3/2020 11:35
1339860,Max 8,65,28405780263,1339860,Card,10/6/2020 22:18
5660447,Hunch 4,16,14652397844,5660447,Cash,10/3/2020 14:28
8729271,Run Max 10,24,16692036827,8729271,Cash,12/10/2020 9:45
8325883,Air 3,34,56755869120,8325883,POD,1/26/2021 12:10
513324,Raft 5,76,79197619583,513324,Card,12/10/2020 15:47
718734,Air 1,19,64651878504,718734,POD,12/19/2020 14:01
4196873,Exer 5,45,90771512581,4196873,Card,1/4/2021 17:18
6508911,Hunch 9,29,80325406369,6508911,Card,12/25/2020 14:21
2656600,Run 2,15,14827017733,2656600,Cash,10/8/2020 4:35
6902188,Run Max 6,38,48361486088,6902188,Cash,12/22/2020 1:21
2898495,Com 7,33,64191354163,2898495,Cash,10/12/2020 16:45
9797537,Air 1,36,60027675866,9797537,POD,2/10/2021 8:09
7227748,Raft 1,93,37464444629,7227748,POD,1/29/2021 17:28
6566514,Pro Run 3,7,71998250408,6566514,POD,12/10/2020 16:44
183983,Soccer 7,7,18066746398,183983,POD,1/3/2021 2:18
9532628,Raft 5,82,19946354094,9532628,Card,1/19/2021 7:11
6719700,Pro Run 10,28,84480577205,6719700,POD,12/27/2020 22:18
1282973,Max 5,91,60938234076,1282973,Card,12/1/2020 12:05
3156198,Soccer 8,27,29654573102,3156198,Cash,12/16/2020 17:49
4171967,Com 8,98,93300249816,4171967,Card ,10/23/2020 21:28
1010430,Jordan Pro 3,78,85207956629,1010430,Card ,1/17/2021 20:20
6626135,Max 3,83,35969515615,6626135,Card,1/28/2021 17:50
6300953,Raft 3,93,71313632161,6300953,POD,10/5/2020 22:58
6668137,Run 10,26,40373898539,6668137,Card,1/4/2021 5:48
891458,Com 7,17,57667048354,891458,Cash,1/9/2021 21:06
5266724,Exer 7,58,39917061712,5266724,Card,11/29/2020 10:57
5961066,Com 5,85,20161075169,5961066,Cash,2/3/2021 19:23
751464,Jordan 9,92,82782831987,751464,Card,10/29/2020 3:10
1290812,Pro Run 1,63,82593463148,1290812,POD,12/31/2020 1:05
5137721,Air 7,90,22302810877,5137721,Card,10/6/2020 0:15
8869842,Raft 9,26,82714253206,8869842,Card ,11/1/2020 4:21
9967097,Air Max 9,20,48848699223,9967097,POD,10/9/2020 19:14
9148968,Pro Run 1,59,41042628253,9148968,Card,1/30/2021 18:28
4974501,Com 9,80,72465993244,4974501,Card,1/23/2021 15:01
764732,Jordan Pro 8,27,35564199324,764732,Card,12/31/2020 22:12
5939035,Exer 7,96,84526708442,5939035,Card ,1/16/2021 2:48
6605528,Com 1,100,77795090567,6605528,POD,12/15/2020 21:55
5962180,Air Max 9,32,48037346542,5962180,Card,1/31/2021 15:00
9238834,Air Max 1,32,80513855785,9238834,Card ,12/16/2020 1:15
7959984,Free Run 7,97,43722390888,7959984,Card,1/29/2021 7:44
4261944,Insane 4,60,61102433701,4261944,Card,10/24/2020 5:41
9885801,Insane 5,58,57604323201,9885801,Card,11/5/2020 16:09
9870825,Raft 8,24,94016125470,9870825,POD,11/19/2020 1:06
9727194,Jordan 10,78,74945224989,9727194,POD,2/2/2021 20:39
6881362,Exer 4,99,55801032358,6881362,Card,12/24/2020 9:01
3015515,Com 2,52,77281149378,3015515,Cash,1/6/2021 10:18
4943191,Run 3,100,58215186555,4943191,Card,10/9/2020 2:33
8432501,Hunch 1,35,35096734994,8432501,Card,1/13/2021 6:50
5749470,Hunch 6,4,92427594546,5749470,Cash,10/31/2020 8:59
7216786,Run Max 9,28,50470030010,7216786,Card,11/20/2020 0:37
5707696,Free Run 6,1,87158043128,5707696,POD,12/13/2020 17:15
699651,Pro Run 8,10,69138728848,699651,Cash,11/24/2020 5:56
8492489,Hunch 8,2,91435139559,8492489,Cash,1/10/2021 22:43
365169,Free Run 4,26,12935693619,365169,Card,12/26/2020 23:09
7258175,Pro Run 9,81,76476241027,7258175,Card ,10/3/2020 15:25
2316496,Run Max 9,32,19128953799,2316496,Card,11/16/2020 4:27
2344666,Jordan Pro 1,75,20549148217,2344666,Cash,12/31/2020 9:39
1955398,Hunch 6,85,46809250550,1955398,POD,10/8/2020 16:55
3856976,Com 5,73,52902020701,3856976,POD,12/1/2020 5:16
9320957,Exer 9,9,68131103901,9320957,POD,12/17/2020 0:08
7022149,Run 6,19,14780213969,7022149,Cash,12/26/2020 5:33
5808610,Exer 3,30,15345917223,5808610,Card,2/3/2021 14:44
1586096,Raft 2,39,15421354951,1586096,Card ,1/23/2021 7:39
5174342,Air 6,54,95215030550,5174342,Cash,11/8/2020 11:16
6233169,Run 6,90,62077073589,6233169,Card ,11/3/2020 17:27
1657804,Max 7,20,83207114817,1657804,Card,10/25/2020 14:35
4270981,Exer 5,64,82718201797,4270981,Card ,10/4/2020 12:57
9122896,Free Run 1,33,74991116977,9122896,Card ,11/30/2020 4:15
3478103,Jordan Pro 2,66,16813295292,3478103,Card,12/21/2020 13:21
3314049,Raft 2,70,53066597045,3314049,Cash,12/18/2020 0:47
905639,Hunch 1,47,17513663873,905639,POD,11/7/2020 23:31
9015946,Run 3,78,39865515661,9015946,Cash,1/4/2021 19:33
3983179,Air 7,73,72989700100,3983179,Cash,1/17/2021 8:11
7352316,Pro Run 4,2,69818590099,7352316,Card,2/8/2021 15:14
1099505,Run 1,100,65921091371,1099505,Cash,11/17/2020 17:27
4925185,Max 1,31,48850647764,4925185,Card,11/12/2020 7:54
2953279,Run Max 5,42,87476252499,2953279,Card,10/2/2020 4:52
2496618,Free Run 1,16,47740643345,2496618,Card,10/4/2020 3:27
3733324,Raft 4,25,74194865798,3733324,Card,1/20/2021 6:57
2659230,Max 3,66,59460637221,2659230,Cash,1/26/2021 12:19
7523913,Air Max 4,82,19285355830,7523913,POD,1/12/2021 17:33
853635,Air 7,13,32291339847,853635,Card,1/19/2021 12:32
469656,Free Run 9,18,47211800916,469656,Card,1/23/2021 1:55
9269083,Hunch 5,29,12681206199,9269083,Card,1/11/2021 17:39
1873369,Com 6,40,97945904757,1873369,Card,10/31/2020 15:34
6066152,Run 2,21,68232309855,6066152,Card ,2/10/2021 0:16
8201240,Air 10,98,11833733348,8201240,Card ,12/8/2020 21:36
5943298,Exer 6,65,54162575145,5943298,Card,1/4/2021 5:30
9639865,Max 10,93,34761459047,9639865,POD,12/7/2020 19:27
4096822,Air Max 10,86,88143058582,4096822,Card,12/20/2020 19:45
3360881,Run 1,8,63050534999,3360881,Card,10/20/2020 4:46
1749571,Jordan Pro 8,17,92079022805,1749571,Cash,12/25/2020 18:02
7334184,Jordan 3,11,82381970244,7334184,Cash,11/14/2020 19:12
4814364,Insane 8,30,51491352125,4814364,Card,11/23/2020 17:57
2823648,Exer 4,5,24784329782,2823648,Cash,2/9/2021 14:40
5127608,Air Max 5,81,27969057614,5127608,Card,11/22/2020 21:44
376507,Com 4,11,25880056950,376507,Cash,11/29/2020 20:39
811539,Soccer 8,26,29400652633,811539,Card,12/8/2020 9:23
5961301,Jordan Pro 3,15,44120449845,5961301,Card,2/4/2021 19:34
1575716,Insane 6,86,96853062073,1575716,Card,1/28/2021 12:31
2481858,Jordan 10,60,50982973583,2481858,POD,1/18/2021 14:46
8809828,Jordan 3,17,54844433177,8809828,Card,12/4/2020 19:12
8868589,Air 5,25,40682509386,8868589,Card,11/7/2020 0:51
649805,Exer 5,100,78262563877,649805,Card ,11/22/2020 1:56
6569007,Jordan 2,83,46427210257,6569007,POD,10/12/2020 8:59
283949,Hunch 8,70,49339881086,283949,POD,11/23/2020 4:23
4998030,Exer 5,29,34690694021,4998030,POD,12/5/2020 21:18
7937374,Air 6,48,46829435714,7937374,Card,12/16/2020 15:48
